mikado.WCK01_AAH20201022_F8-rsc00005G549	MYBL2	Mybl2	Mybl2;LOC114080221	Mybl2	Mybl2	MYBL2	MYBL2	MYBL2	Mybl2
mikado.WCK01_AAH20201022_F8-rsc00005G550	GTSF1L	Gtsf1l	Gtsf1l;LOC114080220	Gtsf1l	Gtsf1l	GTSF1L	GTSF1L	GTSF1L	Gtsf1l
mikado.WCK01_AAH20201022_F8-rsc00005G551	TOX2	Tox2	Tox2	Tox2	Tox2	TOX2	TOX2	TOX2	Tox2
mikado.WCK01_AAH20201022_F8-rsc00005G552	JPH2	Jph2	Jph2	Jph2	LOC101975228	JPH2	JPH2	JPH2	Jph2
mikado.WCK01_AAH20201022_F8-rsc00005G553	OSER1	Oser1	Oser1	Oser1	Oser1	OSER1	OSER1	OSER1	Oser1
mikado.WCK01_AAH20201022_F8-rsc00005G554	GDAP1L1	Gdap1l1	Gdap1l1	Gdap1l1	Gdap1l1	GDAP1L1	GDAP1L1	GDAP1L1	Gdap1l1
mikado.WCK01_AAH20201022_F8-rsc00005G555	FITM2	Fitm2	Fitm2	Fitm2	Fitm2	FITM2	FITM2	FITM2	Fitm2
mikado.WCK01_AAH20201022_F8-rsc00005G556	R3HDML	R3hdml	R3hdml	R3hdml	R3hdml	R3HDML	R3HDML	R3HDML	R3hdml
mikado.WCK01_AAH20201022_F8-rsc00005G557	HNF4A	Hnf4a	Hnf4a	Hnf4a	Hnf4a	HNF4A	HNF4A	HNF4A	Hnf4a
mikado.WCK01_AAH20201022_F8-rsc00005G558	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G559	NA	NA	NA	LOC107137837	NA	LOC107137837	LOC107137837	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G560	TTPAL	Ttpal	Ttpal	Ttpal	Ttpal	TTPAL	TTPAL	TTPAL	Ttpal
mikado.WCK01_AAH20201022_F8-rsc00005G561	HMGB1	Gm38574	Hmgb1	Hmgb1	NA	HMGB1	HMGB1	NA	Gm38574
mikado.WCK01_AAH20201022_F8-rsc00005G562	SERINC3	Serinc3	Serinc3	Serinc3	Serinc3	SERINC3	SERINC3	SERINC3	Serinc3
mikado.WCK01_AAH20201022_F8-rsc00005G563	PKIG	Pkig	Pkig	Pkig	Pkig	PKIG	PKIG	PKIG	Pkig
mikado.WCK01_AAH20201022_F8-rsc00005G564	ADA	Ada	Ada	NA	NA	ADA	ADA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G565	ADA	Ada	Ada	Ada	LOC101972479;LOC101972772	ADA	ADA-1	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G566	NA	Rexo2	NA	NA	NA	Rexo2	Rexo2	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G567	EDN3	Edn3	Edn3	Edn3	Edn3	EDN3	EDN3	EDN3	Edn3
mikado.WCK01_AAH20201022_F8-rsc00005G568	ZNF831	Zfp831	Znf831	Znf831	Znf831	ZNF831	ZNF831	ZNF831	Zfp831
mikado.WCK01_AAH20201022_F8-rsc00005G569	PRELID3B	Prelid3b	Prelid3b;LOC114085948	LOC107158444;Prelid3b	LOC101960282;Prelid3b	PRELID3B	PRELID3B	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G570	TUBB1	Tubb1	Tubb1	Tubb1	Tubb1	TUBB1	TUBB1	TUBB1	Tubb1
mikado.WCK01_AAH20201022_F8-rsc00005G571	CTSZ	Ctsz	Ctsz	Ctsz	Ctsz	CTSZ	CTSZ	CTSZ	Ctsz
mikado.WCK01_AAH20201022_F8-rsc00005G572	NELFCD	Nelfcd	Nelfcd	Nelfcd	Nelfcd	NELFCD	NELFCD	NELFCD	Nelfcd
mikado.WCK01_AAH20201022_F8-rsc00005G573	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G574	GNAS	Gnas	NA	LOC107137583	LOC101967288	GNAS	GNAS	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G575	NA	NA	NA	LOC107137583	LOC101967288	LOC107137583	LOC107137583	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G576	GNAS	Gnas	LOC114101471	LOC107137572	Gnas	GNAS	GNAS-1	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G577	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G578	NA	NA	LOC114101396	LOC107137974	NA	LOC114101396	LOC114101396	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G579	NPEPL1	Npepl1	Npepl1	Npepl1	Npepl1	NPEPL1	NPEPL1	NPEPL1	Npepl1
mikado.WCK01_AAH20201022_F8-rsc00005G580	STX16	Stx16	Stx16	Stx16	Stx16	STX16	STX16	STX16	Stx16
mikado.WCK01_AAH20201022_F8-rsc00005G581	APCDD1L	NA	Apcdd1l	Apcdd1l	Apcdd1l	APCDD1L	APCDD1L	APCDD1L	NA
mikado.WCK01_AAH20201022_F8-rsc00005G582	VAPB	Vapb	Vapb	Vapb	Vapb	VAPB	VAPB	VAPB	Vapb
mikado.WCK01_AAH20201022_F8-rsc00005G583	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G584	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G585	ANKRD60	Ankrd60	Ankrd60	Ankrd60	Ankrd60	ANKRD60	ANKRD60	ANKRD60	Ankrd60
mikado.WCK01_AAH20201022_F8-rsc00005G586	RAB22A	Rab22a	Rab22a	Rab22a	Rab22a	RAB22A	RAB22A	RAB22A	Rab22a
mikado.WCK01_AAH20201022_F8-rsc00005G587	C20orf85	1700021F07Rik	CUNH20orf85	LOC107157353	CUNH20orf85	C20orf85	C20orf85	C20orf85	1700021F07Rik
mikado.WCK01_AAH20201022_F8-rsc00005G588	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G589	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G590	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G591	PMEPA1	Pmepa1	Pmepa1	Pmepa1	Pmepa1	PMEPA1	PMEPA1	PMEPA1	Pmepa1
mikado.WCK01_AAH20201022_F8-rsc00005G592	ZBP1	Zbp1	Zbp1	Zbp1	Zbp1	ZBP1	ZBP1	ZBP1	Zbp1
mikado.WCK01_AAH20201022_F8-rsc00005G593	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G594	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G595	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G596	PCK1	Pck1	Pck1	Pck1	Pck1	PCK1	PCK1	PCK1	Pck1
mikado.WCK01_AAH20201022_F8-rsc00005G597	CTCFL	Ctcfl	Ctcfl	Ctcfl	Ctcfl	CTCFL	CTCFL	CTCFL	Ctcfl
mikado.WCK01_AAH20201022_F8-rsc00005G598	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G599	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G600	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G601	RBM38	NA	Rbm38	Rbm38	NA	RBM38	RBM38	RBM38	NA
mikado.WCK01_AAH20201022_F8-rsc00005G602	RAE1	Rae1	Rae1	Rae1	Rae1	RAE1	RAE1	RAE1	Rae1
mikado.WCK01_AAH20201022_F8-rsc00005G603	SPO11	Spo11	Spo11	Spo11	Spo11	SPO11	SPO11	SPO11	Spo11
mikado.WCK01_AAH20201022_F8-rsc00005G604	BMP7	Bmp7	Bmp7	Bmp7	Bmp7	BMP7	BMP7	BMP7	Bmp7
mikado.WCK01_AAH20201022_F8-rsc00005G605	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G606	TFAP2C	Tfap2c	Tfap2c	Tfap2c	Tfap2c	TFAP2C	TFAP2C	TFAP2C	Tfap2c
mikado.WCK01_AAH20201022_F8-rsc00005G607	NA	Gcnt7	LOC114101394	Gcnt7	Gcnt7	Gcnt7	Gcnt7	NA	Gcnt7
mikado.WCK01_AAH20201022_F8-rsc00005G608	FAM209A;FAM209B	Fam209	Fam209a	LOC107137421	LOC101955654	FAM209A;FAM209B	FAM209A;FAM209B	FAM209A;FAM209B	Fam209
mikado.WCK01_AAH20201022_F8-rsc00005G609	RTF2	Rtf2	Rtf2	Rtfdc1	Rtfdc1	RTF2	RTF2	RTF2	Rtf2
mikado.WCK01_AAH20201022_F8-rsc00005G610	AURKA	Aurka	Aurka	Aurka	Aurka	AURKA	AURKA	AURKA	Aurka
mikado.WCK01_AAH20201022_F8-rsc00005G611	CASS4	Cass4	Cass4	Cass4	Cass4	CASS4	CASS4	CASS4	Cass4
mikado.WCK01_AAH20201022_F8-rsc00005G612	FAM210B	Fam210b	Fam210b	Fam210b	Fam210b	FAM210B	FAM210B	FAM210B	Fam210b
mikado.WCK01_AAH20201022_F8-rsc00005G613	MC3R	Mc3r	Mc3r	Mc3r	Mc3r	MC3R	MC3R	MC3R	Mc3r
mikado.WCK01_AAH20201022_F8-rsc00005G615	CBLN4	Cbln4	Cbln4	Cbln4	NA	CBLN4	CBLN4	CBLN4	Cbln4
mikado.WCK01_AAH20201022_F8-rsc00005G616	DOK5	Dok5	Dok5	Dok5	Dok5	DOK5	DOK5	DOK5	Dok5
mikado.WCK01_AAH20201022_F8-rsc00005G617	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G618	PFDN4	Pfdn4	Pfdn4	Pfdn4	Pfdn4	PFDN4	PFDN4	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G619	CYP24A1	Cyp24a1	LOC114101409	LOC107137340	LOC101957714	CYP24A1	CYP24A1	CYP24A1	Cyp24a1
mikado.WCK01_AAH20201022_F8-rsc00005G620	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G621	BCAS1	NA	Bcas1	Bcas1	Bcas1	BCAS1	BCAS1	BCAS1	NA
mikado.WCK01_AAH20201022_F8-rsc00005G622	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G623	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G624	ZNF217	Zfp217	Znf217	Znf217	Znf217	ZNF217	ZNF217	ZNF217	Zfp217
mikado.WCK01_AAH20201022_F8-rsc00005G625	TSHZ2	Tshz2	Tshz2	Tshz2	Tshz2	TSHZ2	TSHZ2	TSHZ2	Tshz2
mikado.WCK01_AAH20201022_F8-rsc00005G627	ZFP64	Zfp64	Zfp64	Zfp64	Zfp64	ZFP64	ZFP64	ZFP64	Zfp64
mikado.WCK01_AAH20201022_F8-rsc00005G628	SALL4	Sall4	Sall4	Sall4	Sall4	SALL4	SALL4	SALL4	Sall4
mikado.WCK01_AAH20201022_F8-rsc00005G629	ATP9A	Atp9a	Atp9a	NA	NA	ATP9A	ATP9A	ATP9A	Atp9a
mikado.WCK01_AAH20201022_F8-rsc00005G630	NFATC2	Nfatc2	Nfatc2	NA	Nfatc2	NFATC2	NFATC2	NFATC2	Nfatc2
mikado.WCK01_AAH20201022_F8-rsc00005G631	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G632	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G634	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G635	KCNG1	Kcng1	Kcng1	Kcng1	Kcng1	KCNG1	KCNG1	KCNG1	Kcng1
mikado.WCK01_AAH20201022_F8-rsc00005G636	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G637	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G638	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G639	DPM1	Dpm1	Dpm1	Dpm1	Dpm1	DPM1	DPM1	DPM1	Dpm1
mikado.WCK01_AAH20201022_F8-rsc00005G640	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G641	ADNP	Adnp	Adnp	Adnp	Adnp	ADNP	ADNP	ADNP	Adnp
mikado.WCK01_AAH20201022_F8-rsc00005G642	MOCS3	Mocs3	Mocs3	Mocs3	Mocs3	MOCS3	MOCS3	MOCS3	Mocs3
mikado.WCK01_AAH20201022_F8-rsc00005G643	BCAS4	NA	Bcas4	Bcas4	NA	BCAS4	BCAS4	BCAS4	NA
mikado.WCK01_AAH20201022_F8-rsc00005G644	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G645	PARD6B	Pard6b	Pard6b	Pard6b	Pard6b	PARD6B	PARD6B	PARD6B	Pard6b
mikado.WCK01_AAH20201022_F8-rsc00005G646	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G647	RIPOR3	Ripor3	Ripor3	Fam65c	Ripor3	RIPOR3	RIPOR3	RIPOR3	Ripor3
mikado.WCK01_AAH20201022_F8-rsc00005G648	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G649	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G650	PTPN1	Ptpn1	Ptpn1	Ptpn1	Ptpn1	PTPN1	PTPN1	PTPN1	Ptpn1
mikado.WCK01_AAH20201022_F8-rsc00005G651	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G652	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G653	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G654	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G655	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G656	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G657	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G658	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G659	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G660	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G661	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G662	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G663	NA	NA	NA	LOC107136911	NA	LOC107136911	LOC107136911	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G664	NA	NA	NA	NA	LOC106144883	LOC106144883	LOC106144883	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G665	CEBPB	Cebpb	Cebpb	NA	NA	CEBPB	CEBPB	CEBPB	Cebpb
mikado.WCK01_AAH20201022_F8-rsc00005G666	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G667	PEDS1-UBE2V1;PEDS1	Tmem189	LOC114101387	Tmem189	LOC101977646	PEDS1-UBE2V1;PEDS1	PEDS1-UBE2V1;PEDS1	PEDS1-UBE2V1;PEDS1	Tmem189
mikado.WCK01_AAH20201022_F8-rsc00005G668	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G669	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G670	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G671	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G672	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G674	SNAI1	Snai1	Snai1	Snai1	Snai1	SNAI1	SNAI1	SNAI1	Snai1
mikado.WCK01_AAH20201022_F8-rsc00005G676	RNF114	Rnf114	Rnf114	Rnf114	Rnf114	RNF114	RNF114	RNF114	Rnf114
mikado.WCK01_AAH20201022_F8-rsc00005G677	SPATA2	Spata2	Spata2	Spata2	Spata2	SPATA2	SPATA2	SPATA2	Spata2
mikado.WCK01_AAH20201022_F8-rsc00005G678	SLC9A8	Slc9a8	Slc9a8	Slc9a8	Slc9a8	SLC9A8	SLC9A8	SLC9A8	Slc9a8
mikado.WCK01_AAH20201022_F8-rsc00005G679	B4GALT5	B4galt5	B4galt5	B4galt5	B4galt5	B4GALT5	B4GALT5	B4GALT5	B4galt5
mikado.WCK01_AAH20201022_F8-rsc00005G680	PTGIS	Ptgis	Ptgis	Ptgis	Ptgis;LOC101966120	PTGIS	PTGIS	PTGIS	Ptgis
mikado.WCK01_AAH20201022_F8-rsc00005G681	KCNB1	Kcnb1	Kcnb1	Kcnb1	Kcnb1	KCNB1	KCNB1	KCNB1	Kcnb1
mikado.WCK01_AAH20201022_F8-rsc00005G682	ZNFX1	Znfx1	Znfx1	Znfx1	Znfx1	ZNFX1	ZNFX1	ZNFX1	Znfx1
mikado.WCK01_AAH20201022_F8-rsc00005G683	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G684	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G685	DDX27	Ddx27	Ddx27	Ddx27	Ddx27	DDX27	DDX27	DDX27	Ddx27
mikado.WCK01_AAH20201022_F8-rsc00005G686	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G687	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G688	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G689	STAU1	NA	Stau1	Stau1	Stau1	STAU1	STAU1	STAU1	NA
mikado.WCK01_AAH20201022_F8-rsc00005G690	CSE1L	Cse1l	Cse1l	Cse1l	Cse1l	CSE1L	CSE1L	CSE1L	Cse1l
mikado.WCK01_AAH20201022_F8-rsc00005G691	ARFGEF2	Arfgef2	Arfgef2	Arfgef2	Arfgef2	ARFGEF2	ARFGEF2	ARFGEF2	Arfgef2
mikado.WCK01_AAH20201022_F8-rsc00005G692	PREX1	Prex1	Prex1	Prex1	Prex1	PREX1	PREX1	PREX1	Prex1
mikado.WCK01_AAH20201022_F8-rsc00005G693	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G694	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G695	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G696	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G697	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G698	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G699	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G700	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G701	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G702	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G703	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G704	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G705	SULF2	Sulf2	Sulf2	Sulf2	Sulf2	SULF2	SULF2	SULF2	Sulf2
mikado.WCK01_AAH20201022_F8-rsc00005G706	RPL21	Gm15682;Rpl21;Gm5528;Gm11703;Gm13653;Gm5445	LOC114092199	Rpl21	LOC101974684	RPL21	RPL21	NA	Gm15682;Rpl21;Gm5528;Gm11703;Gm13653;Gm5445
mikado.WCK01_AAH20201022_F8-rsc00005G707	NCOA3	Ncoa3	Ncoa3	Ncoa3	Ncoa3	NCOA3	NCOA3	NCOA3	Ncoa3
mikado.WCK01_AAH20201022_F8-rsc00005G708	ZMYND8	Zmynd8	LOC114080942;Zmynd8	Zmynd8	Zmynd8	ZMYND8	ZMYND8	NA	Zmynd8
mikado.WCK01_AAH20201022_F8-rsc00005G709	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G710	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G711	EYA2	Eya2	Eya2	NA	Eya2	EYA2	EYA2	EYA2	Eya2
mikado.WCK01_AAH20201022_F8-rsc00005G713	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G714	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G715	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G716	TP53RK	Trp53rkb;Trp53rka	Tp53rk	Tp53rk	Tp53rk	TP53RK	TP53RK	TP53RK	Trp53rkb;Trp53rka
mikado.WCK01_AAH20201022_F8-rsc00005G717	SLC2A10	Slc2a10	Slc2a10	Slc2a10	Slc2a10	SLC2A10	SLC2A10	SLC2A10	Slc2a10
mikado.WCK01_AAH20201022_F8-rsc00005G718	SLC13A3	Slc13a3	Slc13a3	Slc13a3	Slc13a3	SLC13A3	SLC13A3	SLC13A3	Slc13a3
mikado.WCK01_AAH20201022_F8-rsc00005G719	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G720	OCSTAMP	Ocstamp	Ocstamp	Ocstamp	Ocstamp	OCSTAMP	OCSTAMP	OCSTAMP	Ocstamp
mikado.WCK01_AAH20201022_F8-rsc00005G721	ZNF334	Zfp334	Znf334	Znf334	Znf334	ZNF334	ZNF334	ZNF334	Zfp334
mikado.WCK01_AAH20201022_F8-rsc00005G722	NA	Zfp663	NA	NA	LOC101956369	Zfp663	Zfp663	NA	Zfp663
mikado.WCK01_AAH20201022_F8-rsc00005G723	ELMO2	Elmo2	Elmo2	Elmo2	Elmo2	ELMO2	ELMO2	ELMO2	Elmo2
mikado.WCK01_AAH20201022_F8-rsc00005G724	SLC35C2	Slc35c2	Slc35c2	Slc35c2	Slc35c2	SLC35C2	SLC35C2	SLC35C2	Slc35c2
mikado.WCK01_AAH20201022_F8-rsc00005G725	CDH22	Cdh22	Cdh22	Cdh22	Cdh22	CDH22	CDH22	CDH22	Cdh22
mikado.WCK01_AAH20201022_F8-rsc00005G726	CD40	NA	Cd40	Cd40	Cd40	CD40	CD40	CD40	NA
mikado.WCK01_AAH20201022_F8-rsc00005G727	NCOA5	Ncoa5	Ncoa5	Ncoa5	Ncoa5	NCOA5	NCOA5	NCOA5	Ncoa5
mikado.WCK01_AAH20201022_F8-rsc00005G728	SLC12A5	Slc12a5	Slc12a5	Slc12a5	Slc12a5	SLC12A5	SLC12A5	SLC12A5	Slc12a5
mikado.WCK01_AAH20201022_F8-rsc00005G729	MMP9	Mmp9	Mmp9	Mmp9	Mmp9	MMP9	MMP9	MMP9	Mmp9
mikado.WCK01_AAH20201022_F8-rsc00005G730	ZNF335	Zfp335	Znf335	Znf335	Znf335	ZNF335	ZNF335	ZNF335	Zfp335
mikado.WCK01_AAH20201022_F8-rsc00005G731	PCIF1	Pcif1	Pcif1	Pcif1	Pcif1	PCIF1	PCIF1	PCIF1	Pcif1
mikado.WCK01_AAH20201022_F8-rsc00005G732	NA	NA	NA	NA	NA	NA	NA	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G733	PLTP	Pltp	Pltp	Pltp	Pltp	PLTP	PLTP	PLTP	Pltp
mikado.WCK01_AAH20201022_F8-rsc00005G734	NEURL2	Neurl2	Neurl2	Neurl2	Neurl2	NEURL2	NEURL2	NEURL2	Neurl2
mikado.WCK01_AAH20201022_F8-rsc00005G735	SPATA25	Spata25	Spata25	Spata25	Spata25	SPATA25	SPATA25	SPATA25	Spata25
mikado.WCK01_AAH20201022_F8-rsc00005G736	ACOT8	Acot8	Acot8	Acot8	Acot8	ACOT8	ACOT8	ACOT8	Acot8
mikado.WCK01_AAH20201022_F8-rsc00005G737	TNNC2	Tnnc2	Tnnc2	NA	Tnnc2	TNNC2	TNNC2	TNNC2	Tnnc2
mikado.WCK01_AAH20201022_F8-rsc00005G738	WFDC3	Wfdc3	Wfdc3	Wfdc3	Wfdc3	WFDC3	WFDC3	WFDC3	Wfdc3
mikado.WCK01_AAH20201022_F8-rsc00005G739	CTSA	Ctsa	Ctsa	Ctsa	Ctsa	CTSA	CTSA	CTSA	Ctsa
mikado.WCK01_AAH20201022_F8-rsc00005G740	ZSWIM1	Zswim1	Zswim1	Zswim1	Zswim1	ZSWIM1	ZSWIM1	ZSWIM1	Zswim1
mikado.WCK01_AAH20201022_F8-rsc00005G741	ZSWIM3	Zswim3	Zswim3	Zswim3	Zswim3	ZSWIM3	ZSWIM3	NA	NA
mikado.WCK01_AAH20201022_F8-rsc00005G742	SNX21	Snx21	Snx21	Snx21	Snx21	SNX21	SNX21	SNX21	Snx21
mikado.WCK01_AAH20201022_F8-rsc00005G743	UBE2C	NA	Ube2c	NA	NA	UBE2C	UBE2C	UBE2C	NA
mikado.WCK01_AAH20201022_F8-rsc00005G744	DNTTIP1	Dnttip1	Dnttip1	Dnttip1	Dnttip1	DNTTIP1	DNTTIP1	DNTTIP1	Dnttip1
mikado.WCK01_AAH20201022_F8-rsc00005G745	WFDC13	Wfdc13	Wfdc13	Wfdc13	Wfdc13	WFDC13	WFDC13	WFDC13	Wfdc13
mikado.WCK01_AAH20201022_F8-rsc00005G746	WFDC10B;WFDC10A	Wfdc10	LOC114106950	LOC107135600	NA	WFDC10B;WFDC10A	WFDC10B;WFDC10A	WFDC10B;WFDC10A	Wfdc10
mikado.WCK01_AAH20201022_F8-rsc00005G747	WFDC9	Wfdc9	Wfdc9	Wfdc9	LOC101974195	WFDC9	WFDC9	WFDC9	Wfdc9
mikado.WCK01_AAH20201022_F8-rsc00005G748	WFDC11	Wfdc11	Wfdc11	Wfdc11	NA	WFDC11	WFDC11	WFDC11	Wfdc11
mikado.WCK01_AAH20201022_F8-rsc00005G749	NA	Wfdc16	LOC114107064	LOC107135450	LOC101974474	Wfdc16	Wfdc16	NA	Wfdc16
mikado.WCK01_AAH20201022_F8-rsc00005G750	WFDC8	Wfdc8	Wfdc8	Wfdc8	Wfdc8	WFDC8	WFDC8	WFDC8	Wfdc8
